id,occurrenceID,catalogNumber,datasetName,recordNumber,otherCatalogNumbers,basisOfRecord,eventDate,locality,country,decimalLatitude,decimalLongitude,geodeticDatum,year,sex,lifeStage,recordedBy,individualCount,taxonId,scientificName,scientificNameAuthorship,taxonRank,genus,family,order,class,kingdom,coordinateUncertaintyInMeters,dynamicProperties
03c9a2de-c6bd-46ed-84b0-0f4cfdabcfac,03c9a2de-c6bd-46ed-84b0-0f4cfdabcfac,CAM008516,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-02-14,"Mindo - Cinto Road,",Ecuador,-0.648,-78.7895,4326,2002,Female,,,1,,Heliconius melpomene ssp. cythera,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
03d87e90-8ee0-4609-9da6-27cfc316af94,03d87e90-8ee0-4609-9da6-27cfc316af94,CAM120320,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-04,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Hyalyris sp.,,Species,Hyalyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
03dc33c8-efee-40fd-ae20-2ed31f45c796,03dc33c8-efee-40fd-ae20-2ed31f45c796,CAM008544,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-02-20,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2002,Male,,,1,,Heliconius melpomene ssp. plesseni,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
03df54a3-5ccc-44ed-841c-ee83dbda0f00,03df54a3-5ccc-44ed-841c-ee83dbda0f00,CAM120766,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,,Female,,,1,,Mechanitis messenoides ssp. deceptus,,Subspecies,Mechanitis,,,,,,{}
03e415f2-5262-4519-9f15-18fbec702f48,03e415f2-5262-4519-9f15-18fbec702f48,CAM000360,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-27,"between Kourou and Sinnamary, a small side road running towards the space station",French Guiana,5.2379,-52.976,4326,1998,Male,,,1,,Heliconius erato ssp. hydara x erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
03ea69f3-a0ba-4334-9e83-d0cd01e10803,03ea69f3-a0ba-4334-9e83-d0cd01e10803,CAM009010,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Female,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
03eb9996-57f1-4cd2-9c04-9d2061622e2b,03eb9996-57f1-4cd2-9c04-9d2061622e2b,CAM015437,Heliconiine Butterfly Collection Records from University of Cambridge,,22Gf,PreservedSpecimen,,Gamboa_insectaries,Panamá,9.12,-79.702,4326,,,,,0,1907711,Agraulis vanillae,,Species,Agraulis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
042a7198-45a0-4b9e-8509-310f9a827b12,042a7198-45a0-4b9e-8509-310f9a827b12,CAM120643,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-01,Napo Wildlife Center  napo trail ECD OR,Ecuador,-0.5097,-76.4368,4326,2005,Male,,,1,,Scada zibia ssp. batesi,,Subspecies,Scada,,,,,,{}
04463472-b434-4873-9332-966743d4d1d3,04463472-b434-4873-9332-966743d4d1d3,CAM008351,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,,Ithomia diasia ssp. hippocrenis,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
04498943-4b43-4b62-bacf-824e87e31afb,04498943-4b43-4b62-bacf-824e87e31afb,CAM001798,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1999-04-10,Pipeline road,Panamá,9.1222,-79.7149,4326,1999,Female,,,1,1900199,Heliconius hecale,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0460073b-2e86-44b1-8581-f057b31e3723,0460073b-2e86-44b1-8581-f057b31e3723,CAM008183,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-06-01,"Sablance (La Victoire), Route N1, km 19",French Guiana,4.9632,-52.42,4326,2001,Male,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
04a325e7-a41d-4c51-bd65-0372ab9c021c,04a325e7-a41d-4c51-bd65-0372ab9c021c,CAM040854,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-08-07,Tonsupa 1,Ecuador,0.85369,-79.80416,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
04a6d45d-18cf-478f-bd92-32409d8d6e34,04a6d45d-18cf-478f-bd92-32409d8d6e34,CAM040686,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-05-07,Pachijal to Tortugo 6,Ecuador,0.20829,-78.95615,4326,2017,Female,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
04da20d6-ee2e-4cdd-b471-3c263d12d990,04da20d6-ee2e-4cdd-b471-3c263d12d990,CAM041331,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Mina before Puerto Quito 1,Ecuador,0.10152,-79.13701,4326,,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
04f54aa1-8fbf-4e96-9e9f-5644b0fb1645,04f54aa1-8fbf-4e96-9e9f-5644b0fb1645,CAM120301,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-30,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Melinaea satevis ssp. maeonis,,Subspecies,Melinaea,,,,,,{}
05006508-487a-4ab8-96ce-156de85042a0,05006508-487a-4ab8-96ce-156de85042a0,CAM120719,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-06,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Mechanitis messenoides ssp. deceptus,,Subspecies,Mechanitis,,,,,,{}
0541ecd9-43d2-4a1a-8e4c-ba3eab7b07d3,0541ecd9-43d2-4a1a-8e4c-ba3eab7b07d3,CAM008974,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-11,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Female,,,1,1902458,Mechanitis lysimnia,,Species,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
054e2d5c-e83c-44dc-b684-dd7840ed4c9e,054e2d5c-e83c-44dc-b684-dd7840ed4c9e,CAM041324,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Mina before Puerto Quito 1,Ecuador,0.10152,-79.13701,4326,,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0555f692-aa46-4fcd-8f20-cc0b83511a0c,0555f692-aa46-4fcd-8f20-cc0b83511a0c,CAM008919,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Tarapoto- Yurimaguas, Km 3,",Peru,-6.4782,-76.3258,4326,,Female,,,1,,Ithomia salapia ssp. aquinia,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
055db71a-d642-4f7d-a140-622770ad7f3e,055db71a-d642-4f7d-a140-622770ad7f3e,CAM018096,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-24,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0568bfe3-d829-4d44-84dd-391bdada27e3,0568bfe3-d829-4d44-84dd-391bdada27e3,CAM000164,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-07,"Yotoco (just outside the reserve),",Colombia,3.8889,-76.433,4326,1998,Female,,,1,,Heliconius cydno ssp. cydnides,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
05c00fbf-4f3b-4376-b8b1-bea2274bab71,05c00fbf-4f3b-4376-b8b1-bea2274bab71,CAM120093,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Yakunk-Cutucu trail, river camp",Ecuador,-2.7518,-78.3183,4326,,Female,,,1,,Greta andromica ssp. andromica,,Subspecies,Greta,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
05da4603-e5d4-4d7f-8fe3-643abb57bf98,05da4603-e5d4-4d7f-8fe3-643abb57bf98,CAM040145,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-18,Finca el Escondite,Colombia,0.79536,-76.58573,4326,2017,Female,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
05e4b190-cd2a-43c2-a0c3-4f8b4c025a22,05e4b190-cd2a-43c2-a0c3-4f8b4c025a22,CAM040195,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-23,Rancho Escondido,Ecuador,-1.077,-77.59119,4326,2017,Male,,,1,,Heliconius numata,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
060805e9-fb02-4fa1-b496-ad1bf1e7940b,060805e9-fb02-4fa1-b496-ad1bf1e7940b,CAM120233,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-12,Napo Wildlife Center ECD OR,Ecuador,-0.5238,-76.4407,4326,2005,Male,,,1,,Callithomia lenea ssp. zelie,,Subspecies,Callithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
060ec516-b2f5-495e-a1fe-4b50eaeebac4,060ec516-b2f5-495e-a1fe-4b50eaeebac4,CAM114683,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-25,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius melpomene ssp. melpomene x rosina,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0619690f-4c1d-4994-b3c0-c9ddd581306b,0619690f-4c1d-4994-b3c0-c9ddd581306b,CAM114687,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-25,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
062a59bb-57a1-484e-8729-7065027c81d3,062a59bb-57a1-484e-8729-7065027c81d3,CAM008372,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Male,,,1,1902969,Pteronymia artena,,Species,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0630481f-e092-4c51-953d-0fd69f4a5149,0630481f-e092-4c51-953d-0fd69f4a5149,CAM008753,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-28,"Puente Aguas Verdes, above Rioja ,",Peru,-5.6846,-77.6576,4326,2002,Unknown,,,1,,Heliconius melpomene ssp. amaryllis,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
063fb659-2ce7-4b24-8b67-1bbf2c176653,063fb659-2ce7-4b24-8b67-1bbf2c176653,CAM000259,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-17,"Mariquita Reserve,",Colombia,5.212,-74.897,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06466af5-d924-4ea1-a4d0-c1d4bc9d3489,06466af5-d924-4ea1-a4d0-c1d4bc9d3489,CAM040551,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-07,Pacto to Paraiso 3,Ecuador,0.15605,-78.77937,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
064e027b-3e0d-4876-be3f-ba0eecb12235,064e027b-3e0d-4876-be3f-ba0eecb12235,CAM008665,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-21,"Tarapoto-Yurinaguas (Km28),",Peru,-6.424,-76.335,4326,2002,Male,,,1,1900872,Heliconius erato,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0653cd2a-aff1-4058-a974-9a369a7f9f24,0653cd2a-aff1-4058-a974-9a369a7f9f24,CAM008309,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,1899873,Tithorea tarricina,,Species,Tithorea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0669a2cb-a715-4a93-a861-29b88153f613,0669a2cb-a715-4a93-a861-29b88153f613,CAM008625,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-19,"La Antena, Km 15-24, Via Tarapoto-Yurinaguas (Km17),",Peru,-6.4528,-76.2987,4326,2002,Male,,,1,,Heliconius melpomene ssp. amaryllis,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06844296-31fd-48d5-a663-51f6c249c222,06844296-31fd-48d5-a663-51f6c249c222,CAM040985,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-11-07,Mindo to Finca Birdadvenrure 4,Ecuador,-0.05353,-78.78659,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06a17728-303d-4586-a806-902d32398724,06a17728-303d-4586-a806-902d32398724,CAM040942,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-11-07,Mindo to Finca Birdadvenrure 1,Ecuador,-0.05734,-78.7901,4326,2017,Female,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06a6a221-f951-4e0c-ab62-0875b7b22948,06a6a221-f951-4e0c-ab62-0875b7b22948,CAM120041,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Yakunk-Cutucu trail, lower ridge",Ecuador,-2.761,-78.161,4326,,Female,,,1,1902950,Pteronymia alissa,,Species,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06ca300f-25b6-460a-9170-ba68103d68b2,06ca300f-25b6-460a-9170-ba68103d68b2,CAM040377,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-07,"El Tortugo, P25",Ecuador,0.20773,-78.94691,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06cbac11-9842-4a4f-ad13-24cd35fb7ce6,06cbac11-9842-4a4f-ad13-24cd35fb7ce6,CAM008161,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-22,Km 119 Baeza - Lago Agrio,Ecuador,-0.178,-77.68167,4326,2001,Male,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06d1bd10-f264-4999-82c5-fc2a57a5dfea,06d1bd10-f264-4999-82c5-fc2a57a5dfea,CAM041011,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"San Pedro de Arajuno, trail",Ecuador,-1.09759,-77.5893,4326,,Female,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06dd5629-fb35-4edc-9e5f-3de613029b4f,06dd5629-fb35-4edc-9e5f-3de613029b4f,CAM040918,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-09-07,Herrera to Bilsa 1,Ecuador,0.36858,-79.64549,4326,2017,Female,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
06eb88cb-4063-4394-bcaf-45da956e50ad,06eb88cb-4063-4394-bcaf-45da956e50ad,CAM040414,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-05,"Pacto- Rio Toali, site 1",Ecuador,0.14057,-78.76303,4326,2017,Female,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
070a4723-2d02-4bc0-be80-7f3721025a45,070a4723-2d02-4bc0-be80-7f3721025a45,CAM000380,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-27,"Kourou - Cayenne, 5.4km, along road to gun club",French Guiana,5.1158,-52.648,4326,1998,Male,,,1,,Heliconius erato ssp. hydara x erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
073ab6bd-42f2-4ae2-ade7-0349be14b791,073ab6bd-42f2-4ae2-ade7-0349be14b791,CAM008116,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-15,Alluriquin,Ecuador,-0.3197,-79.337,4326,2001,Female,,,1,,Pteronymia,,Genus,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
074b0245-180e-4e0d-a84c-46c5658df400,074b0245-180e-4e0d-a84c-46c5658df400,CAM020829,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-10,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Mechanitis mazaeus ssp. mazaeus,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
074cef74-3e37-4d2a-aa0a-ef7b94b01761,074cef74-3e37-4d2a-aa0a-ef7b94b01761,CAM120027,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"El Durango, km 4 Lita-San Lorenzo rd.",Colombia,1.4833,-78.6433,4326,,Female,,,1,1895021,Napeogenes stella,,Species,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0768f0c5-e120-4252-a675-ddc97047f0ea,0768f0c5-e120-4252-a675-ddc97047f0ea,CAM000329,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-25,"Camp Caiman, Kaw Mountains,",French Guiana,4.5697,-52.2195,4326,1998,Male,,,1,,Heliconius erato ssp. hydara x erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
078f0d5f-12f6-452e-8c06-355b04ffc104,078f0d5f-12f6-452e-8c06-355b04ffc104,CAM040352,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-04,"El Tortugo, P25",Ecuador,0.20773,-78.94691,4326,2017,Male,,,1,,Heliconius sara ssp. sprucei,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07aeb085-b8f3-4290-aece-b7e05adac2c1,07aeb085-b8f3-4290-aece-b7e05adac2c1,CAM008373,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,1902969,Pteronymia artena,,Species,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07b2e86f-21e3-4f2c-8961-469672e4420a,07b2e86f-21e3-4f2c-8961-469672e4420a,CAM120668,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-02,Napo Wildlife Center community Anangu,Ecuador,-0.4937,-76.4468,4326,2005,Male,,,1,,Methona curvifascia,,Species,Methona,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07d8d57a-7914-44df-91d8-0f456334a942,07d8d57a-7914-44df-91d8-0f456334a942,CAM000209,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-07,"Alto los Cedros,",Colombia,3.843,-76.551,4326,1998,Male,,,1,,Heliconius erato ssp. chestertonii,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07e4b1cd-bffd-4638-b5bc-07599b1efd75,07e4b1cd-bffd-4638-b5bc-07599b1efd75,CAM008514,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-02-13,"Mindo - Cinto Road,",Ecuador,-0.648,-78.7895,4326,2002,Female,,,1,,Heliconius sp.,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07f50363-f2a7-46a1-8742-e4ae4acfd2c4,07f50363-f2a7-46a1-8742-e4ae4acfd2c4,CAM008026,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-09-08,"Cafe Duran Finca, near Santa Clara,",Panamá,8.8388,-82.7148,4326,2000,Female,,,1,,Mechanitis lysimnia ssp. menapis,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
07f86e42-6fee-4eeb-938d-3c2cc031fc0a,07f86e42-6fee-4eeb-938d-3c2cc031fc0a,CAM018158,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-29,Santa Librada,Panamá,8.27971,-77.80982,4326,2011,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0807e7f5-caa3-4217-bf2e-b56005bd39c9,0807e7f5-caa3-4217-bf2e-b56005bd39c9,CAM008829,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-09-30,"Cerro Pirre, Cana,",Panamá,7.7638,-77.7212,4326,2002,Male,,,1,1908399,Paititia neglecta,,Species,Paititia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
08364c37-a6d2-4337-91cb-8f51f159d2ef,08364c37-a6d2-4337-91cb-8f51f159d2ef,CAM120697,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-04,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Pseudoscada florula ssp. aureola,,Subspecies,Pseudoscada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
084c43d4-b98e-49e9-8f41-def347657184,084c43d4-b98e-49e9-8f41-def347657184,CAM009047,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Helechaux, near Popayan",Colombia,2.5133,-76.5942,4326,,Male,,,1,,Heliconius cydno ssp. weymeri,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
086276fe-99b2-427a-a4b3-7784da604d0d,086276fe-99b2-427a-a4b3-7784da604d0d,CAM008313,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-08-31,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Female,,,1,,Napeogenes cranto ssp. paedaretus,,Subspecies,Napeogenes,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
086d576e-d680-45c9-914f-de78266a7704,086d576e-d680-45c9-914f-de78266a7704,CAM002397,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Puyo Valley,Ecuador,-1.486,-78.067,4326,,Male,,,1,,Heliconius melpomene ssp. plesseni,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
086e3841-176d-41c1-abd8-73470d69be3f,086e3841-176d-41c1-abd8-73470d69be3f,CAM041129,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2018-01-02,Road to Shalcana,Ecuador,-1.0558,-77.70191,4326,2018,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
